feature,mean,scale
sensor_force,3940.3844648318045,1045.7987796600855
sensor_rpm,1031.799113149847,248.58546087210843
sensor_torque,16.041109226849557,9.969971605043353
sensor_temp,477.1034737160592,81.34865668193851
sensor_force_diff,-0.46351681957186547,166.88420929248156
sensor_rpm_diff,-0.0009785932721712539,0.7734898216064828
sensor_torque_diff,0.005088680304518534,4.900119224002614
sensor_temp_diff,0.06600526594947055,1.3419639526727671
